id,pdt_url,pdt_name,pdt_categ,pdt_img,brand,Features,price,sub_categ
169,https://www.flipkart.com/vtexx-men-solid-formal-maroon-shirt/p/itmd1e2b3ebb2f1c?pid=SHTGMG75D4ZTYMHR&lid=LSTSHTGMG75D4ZTYMHRNFIXEC&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_10&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=1b40cb35-8b01-408b-b9af-cadee0ee9d46.SHTGMG75D4ZTYMHR.SEARCH&ppt=None&ppn=None&ssid=a8hziaesgg0000001692553262644,Men Regular Fit Solid Spread Collar Formal Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/b/d/f/3xl-13-lstr-wine-vtexx-original-imagnzbummhkgr7p.jpeg?q=70,VTEXX,"{'Color': 'Maroon', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹299,shirt
170,https://www.flipkart.com/blue-martin-men-checkered-casual-multicolor-shirt/p/itm65bafc35da6cf?pid=SHTGM92WYPYVZD3V&lid=LSTSHTGM92WYPYVZD3VYMLJT7&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_11&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_LMJKI_M4780WgNjYVLBDN9tq4sh0soj5rGiRIiPwWWToxAy_pNJxIVigziEgsBNRZh8ja64yp4PJgiZ6APTelQ%3D%3D&ppt=None&ppn=None&ssid=a8hziaesgg0000001692553262644,Men Regular Fit Checkered Spread Collar Casual Shirt  (Pack of 2),Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/9/o/h/xl-whitecheck-sbcheck-youth-first-original-imaghy7k8yhyphhn.jpeg?q=70,BLUE MARTIN,"{'Color': 'Multicolor', 'Fabric': 'Cotton Blend', 'Pattern': 'Checkered', 'Net Quantity': '2'}",₹498,shirt
171,https://www.flipkart.com/fibermill-men-solid-formal-pink-shirt/p/itm2bc3ae083f73f?pid=SHTGBXYVUV9PSE8A&lid=LSTSHTGBXYVUV9PSE8AAKQ7F8&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_12&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_LMJKI_M4780WgNjYVLBDN9tq4sh0soj5rGiRIiPwWWTBXvK_BW0wsUsOmscBaWMoVlD8uip01b1aTliFjmSbyQ%3D%3D&ppt=None&ppn=None&ssid=a8hziaesgg0000001692553262644,Men Regular Fit Solid Spread Collar Formal Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/l02r1jk0/shirt/l/6/m/m-fbrml-r-fibermill-original-imagbxyuxtyj64gz.jpeg?q=70,FIBERMILL,"{'Color': 'Pink', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹389,shirt
174,https://www.flipkart.com/vebnor-men-printed-casual-grey-shirt/p/itmf139c9efcaa77?pid=SHTGR4JXP5QWDGGF&lid=LSTSHTGR4JXP5QWDGGFKC6NVS&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_15&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=1b40cb35-8b01-408b-b9af-cadee0ee9d46.SHTGR4JXP5QWDGGF.SEARCH&ppt=None&ppn=None&ssid=a8hziaesgg0000001692553262644,Men Regular Fit Printed Spread Collar Casual Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/i/g/p/s-st10-vebnor-original-imagr4jxvwxz5hca.jpeg?q=70,VeBNoR,"{'Color': 'Grey', 'Fabric': 'Lycra Blend', 'Pattern': 'Printed', 'Net Quantity': '1'}",₹289,shirt
175,https://www.flipkart.com/vebnor-men-printed-casual-dark-green-shirt/p/itm6c37d97847ef5?pid=SHTGPPDKDHM3GAZG&lid=LSTSHTGPPDKDHM3GAZGK9FOGZ&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_16&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=1b40cb35-8b01-408b-b9af-cadee0ee9d46.SHTGPPDKDHM3GAZG.SEARCH&ppt=None&ppn=None&ssid=a8hziaesgg0000001692553262644,Men Regular Fit Printed Spread Collar Casual Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/0/j/i/s-st10-vebnor-original-imagr4jtjdrvzsze.jpeg?q=70,VeBNoR,"{'Color': 'Dark Green', 'Fabric': 'Lycra Blend', 'Pattern': 'Printed', 'Net Quantity': '1'}",₹289,shirt
176,https://www.flipkart.com/stoneberg-men-solid-formal-grey-shirt/p/itmb114af1143ed6?pid=SHTGHGHQMKU6WAQH&lid=LSTSHTGHGHQMKU6WAQHW5FPRL&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_17&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_LMJKI_M4780WgNjYVLBDN9tq4sh0soj5rGiRIiPwWWTYyN9b0fGcDbWeDw0EGsp-uvxvy_m_TSOZyQ33LNj_4g%3D%3D&ppt=None&ppn=None&ssid=a8hziaesgg0000001692553262644,Men Slim Fit Solid Spread Collar Formal Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/z/3/7/xl-r-dark-grey-stoneberg-original-imaghghn2vcf5euv.jpeg?q=70,STONEBERG,"{'Color': 'Grey', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹419,shirt
177,https://www.flipkart.com/fibermill-men-solid-formal-grey-shirt/p/itm5297ccc042b53?pid=SHTGBXYVPFPUCFG3&lid=LSTSHTGBXYVPFPUCFG3E0EVUQ&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_18&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_LMJKI_M4780WgNjYVLBDN9tq4sh0soj5rGiRIiPwWWSn1Xw3yex26m6dewBpqwm-M6PeD06157bIwTg9mu7Crg%3D%3D&ppt=None&ppn=None&ssid=a8hziaesgg0000001692553262644,Men Regular Fit Solid Spread Collar Formal Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/l02r1jk0/shirt/k/k/d/l-fbrml-r-fibermill-original-imagbxyuth2kzhhm.jpeg?q=70,FIBERMILL,"{'Color': 'Grey', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹389,shirt
178,https://www.flipkart.com/pptoss-men-printed-casual-black-shirt/p/itm96e43e4886200?pid=SHTGRPUFPSMQUM8C&lid=LSTSHTGRPUFPSMQUM8CV26UJU&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_19&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=1b40cb35-8b01-408b-b9af-cadee0ee9d46.SHTGRPUFPSMQUM8C.SEARCH&ppt=None&ppn=None&ssid=a8hziaesgg0000001692553262644,Men Regular Fit Printed Curved Collar Casual Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/x/4/d/xl-ms-boho-pptoss-original-imagrpu66nszt67r.jpeg?q=70,PPTOSS,"{'Color': 'Black', 'Fabric': 'Polycotton', 'Pattern': 'Printed', 'Net Quantity': '1'}",₹399,shirt
180,https://www.flipkart.com/blue-martin-men-checkered-casual-multicolor-shirt/p/itm7a0b6d4b74c0d?pid=SHTGM92WQUEHHN8V&lid=LSTSHTGM92WQUEHHN8VTJYCRF&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_21&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_LMJKI_M4780WgNjYVLBDN9tq4sh0soj5rGiRIiPwWWQx3hdghBRyP1ggZAB-R_JWp1DUy80OO3doCjqAVKcjHw%3D%3D&ppt=None&ppn=None&ssid=a8hziaesgg0000001692553262644,Men Regular Fit Checkered Spread Collar Casual Shirt  (Pack of 2),Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/t/b/a/l-sbblackcheck-youth-first-original-imaghy7hwczvcxyz.jpeg?q=70,BLUE MARTIN,"{'Color': 'Multicolor', 'Fabric': 'Cotton Blend', 'Pattern': 'Checkered', 'Net Quantity': '2'}",₹459,shirt
184,https://www.flipkart.com/try-men-solid-casual-dark-blue-shirt/p/itm8095c51c666c2?pid=SHTGKDC2FCH3J3KR&lid=LSTSHTGKDC2FCH3J3KRZFDCPO&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_25&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=1b40cb35-8b01-408b-b9af-cadee0ee9d46.SHTGKDC2FCH3J3KR.SEARCH&ppt=None&ppn=None&ssid=a8hziaesgg0000001692553262644,Men Slim Fit Solid Mandarin Collar Casual Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/x/t/p/xl-546545485-try-this-original-imaghpyxt9kufgza.jpeg?q=70,Try This,"{'Color': 'Dark Blue', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹319,shirt
186,https://www.flipkart.com/fibermill-men-solid-formal-maroon-shirt/p/itmfaaf6e0a8b316?pid=SHTGBXYVUYTMSWRX&lid=LSTSHTGBXYVUYTMSWRXR6LTWH&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_27&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_LMJKI_M4780WgNjYVLBDN9tq4sh0soj5rGiRIiPwWWRMulP_Fnia6xI_MTzhUn2Me2dtJQqQNawfdotwj62ezA%3D%3D&ppt=None&ppn=None&ssid=a8hziaesgg0000001692553262644,Men Regular Fit Solid Spread Collar Formal Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/l02r1jk0/shirt/f/d/3/xxl-fbrml-r-fibermill-original-imagbxyuucvqrv6y.jpeg?q=70,FIBERMILL,"{'Color': 'Maroon', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹389,shirt
189,https://www.flipkart.com/combraided-men-striped-casual-white-black-shirt/p/itm8c6813ce61672?pid=SHTGGRGGVH9RWUPF&lid=LSTSHTGGRGGVH9RWUPF1NGNZG&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_30&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=1b40cb35-8b01-408b-b9af-cadee0ee9d46.SHTGGRGGVH9RWUPF.SEARCH&ppt=None&ppn=None&ssid=a8hziaesgg0000001692553262644,Men Regular Fit Striped Spread Collar Casual Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/l4oi4cw0/shirt/a/3/9/xl-4000-combraided-original-imagfgzguwfuryw9.jpeg?q=70,COMBRAIDED,"{'Color': 'White, Black', 'Fabric': 'Lycra Blend', 'Pattern': 'Striped', 'Net Quantity': '1'}",₹274,shirt
190,https://www.flipkart.com/fibermill-men-solid-formal-white-shirt/p/itm092a20cee3211?pid=SHTGBXYVNDP5KJJ4&lid=LSTSHTGBXYVNDP5KJJ4XIN1MQ&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_31&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_LMJKI_M4780WgNjYVLBDN9tq4sh0soj5rGiRIiPwWWQQXlh58taWB2pc3E3AmUXwCP9UHF53u_KrD-hUmrPvtA%3D%3D&ppt=None&ppn=None&ssid=a8hziaesgg0000001692553262644,Men Regular Fit Solid Spread Collar Formal Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/l02r1jk0/shirt/3/f/g/l-fbrml-r-fibermill-original-imagbxyujjfqtkyj.jpeg?q=70,FIBERMILL,"{'Color': 'White', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹389,shirt
191,https://www.flipkart.com/stoneberg-men-solid-formal-brown-shirt/p/itmb61e9a7abc848?pid=SHTGHJMVPQWHZUVF&lid=LSTSHTGHJMVPQWHZUVFEAQVJN&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_32&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_LMJKI_M4780WgNjYVLBDN9tq4sh0soj5rGiRIiPwWWT2w6xgZXHikTrBT09QR8niHR4sfMXvoGmXHSaRpy1-2Q%3D%3D&ppt=None&ppn=None&ssid=a8hziaesgg0000001692553262644,Men Slim Fit Solid Spread Collar Formal Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/0/6/i/s-r-stbrg-stoneberg-original-imaghjmugx48gvt6.jpeg?q=70,STONEBERG,"{'Color': 'Brown', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹420,shirt
192,https://www.flipkart.com/vtexx-men-solid-formal-grey-shirt/p/itmc34659b21c380?pid=SHTGMK2YFQUDWUH6&lid=LSTSHTGMK2YFQUDWUH6GJIELH&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_33&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=1b40cb35-8b01-408b-b9af-cadee0ee9d46.SHTGMK2YFQUDWUH6.SEARCH&ppt=None&ppn=None&ssid=a8hziaesgg0000001692553262644,Men Regular Fit Solid Spread Collar Formal Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/kwzap3k0/shirt/g/q/9/m-lstr-grey-p-v-creations-original-imag9jggsvfcgpp4.jpeg?q=70,VTEXX,"{'Color': 'Grey', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹299,shirt
193,https://www.flipkart.com/solbiza-men-striped-casual-multicolor-shirt/p/itm70f7292286255?pid=SHTGZYASADXMY9AT&lid=LSTSHTGZYASADXMY9ATJT3WFW&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_34&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=1b40cb35-8b01-408b-b9af-cadee0ee9d46.SHTGZYASADXMY9AT.SEARCH&ppt=None&ppn=None&ssid=a8hziaesgg0000001692553262644,Men Regular Fit Striped Slim Collar Casual Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/w/g/l/m-mmm-solbiza-original-imagzyastb2kzyvc.jpeg?q=70,Solbiza,"{'Color': 'Multicolor', 'Fabric': 'Lycra Blend', 'Pattern': 'Striped', 'Net Quantity': '1'}",₹276,shirt
194,https://www.flipkart.com/dcloth-men-solid-casual-white-shirt/p/itm6da64302f2047?pid=SHTGRS6NA77QMXNU&lid=LSTSHTGRS6NA77QMXNUAISTFB&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_35&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=1b40cb35-8b01-408b-b9af-cadee0ee9d46.SHTGRS6NA77QMXNU.SEARCH&ppt=None&ppn=None&ssid=a8hziaesgg0000001692553262644,Men Regular Fit Solid Curved Collar Casual Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/l/o/x/xl-fl-pb-13-dcloth-original-imagrs6fgdh7kgra.jpeg?q=70,dcloth,"{'Color': 'White', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹470,shirt
197,https://www.flipkart.com/blue-martin-men-solid-casual-white-shirt/p/itmdfb2cd0f72b00?pid=SHTFMSDCCQMHWMGN&lid=LSTSHTFMSDCCQMHWMGNRCKZEQ&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_38&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_LMJKI_M4780WgNjYVLBDN9tq4sh0soj5rGiRIiPwWWRulbgsKCNmyqUqhQxCrhN7QMtVmpPfwKCh8RdZ36alkQ%3D%3D&ppt=None&ppn=None&ssid=a8hziaesgg0000001692553262644,Men Regular Fit Solid Casual Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/k3q76a80/shirt/y/d/q/xxl-bm05-blue-martin-original-imafmsgd267fzucz.jpeg?q=70,BLUE MARTIN,"{'Color': 'White', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹349,shirt
200,https://www.flipkart.com/vebnor-solid-men-grey-blue-sports-shorts/p/itm302155422da60?pid=SRTGRCHBGBCBCDMH&lid=LSTSRTGRCHBGBCBCDMHDIJTQX&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_1&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_fuzg1W0t7G179KbLEylle0932zqOSdgOSkKtp8VJWZU9sV3xIPPy9LWIKD4scXqG336gQmR0tVcV48t1ExcaRg%3D%3D&ppt=None&ppn=None&ssid=nwm2oeaz1c0000001692553295398,"Pack of 2 Solid Men Grey, Blue Sports Shorts",Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/short/p/p/s/s-sh9-vebnor-original-imagrch5pzehyc8x.jpeg?q=70,VeBNoR,"{'Color': 'Grey, Blue', 'Fabric': 'Lycra Blend', 'Pattern': 'Solid', 'Net Quantity': '2'}",₹349,shorts
202,https://www.flipkart.com/flying-machine-regular-men-blue-jeans/p/itmc95bceca32df6?pid=JEAGN9WFYJZN6PHK&lid=LSTJEAGN9WFYJZN6PHKL3GAVB&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_3&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=f7e98fb1-10a2-4972-b0f9-47c50b186813.JEAGN9WFYJZN6PHK.SEARCH&ppt=None&ppn=None&ssid=nwm2oeaz1c0000001692553295398,Men Regular Mid Rise Blue Jeans,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/jean/f/d/r/34-fmjen1551-flying-machine-original-imagn9wa4x5kqngb.jpeg?q=70,FLYING MACHINE,"{'Color': 'Blue', 'Fabric': 'Cotton Blend', 'Pattern': 'Washed', 'Net Quantity': '1'}",₹940,jeans
203,https://www.flipkart.com/levi-s-tapered-fit-men-black-jeans/p/itmd6da3b5415460?pid=JEAGQ3CHC8GRYK7J&lid=LSTJEAGQ3CHC8GRYK7J4X9LUY&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_4&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=f7e98fb1-10a2-4972-b0f9-47c50b186813.JEAGQ3CHC8GRYK7J.SEARCH&ppt=None&ppn=None&ssid=nwm2oeaz1c0000001692553295398,Men Tapered Fit Mid Rise Black Jeans,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/jean/1/g/s/34-a7086-0000-levis-original-imagq3d2evftvgq5.jpeg?q=70,LEVI'S,"{'Color': 'Black', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,807",jeans
205,https://www.flipkart.com/levi-s-slim-men-blue-jeans/p/itmcd8db2973ca1c?pid=JEAGJYT3CR7ZUVEW&lid=LSTJEAGJYT3CR7ZUVEWUZ7LR7&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_6&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=f7e98fb1-10a2-4972-b0f9-47c50b186813.JEAGJYT3CR7ZUVEW.SEARCH&ppt=None&ppn=None&ssid=nwm2oeaz1c0000001692553295398,Men Slim Mid Rise Blue Jeans,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/jean/i/c/v/32-36087-0696-levi-s-original-imagkgv7cfqj3nfk.jpeg?q=70,LEVI'S,"{'Color': 'Blue', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,439",jeans
207,https://www.flipkart.com/zaysh-slim-men-white-jeans/p/itm991517aae9ec2?pid=JEAF6AYBKSAVGNHD&lid=LSTJEAF6AYBKSAVGNHDN4XNBN&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_8&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_fuzg1W0t7G179KbLEylle0932zqOSdgOSkKtp8VJWZUoHES2k3d6UNoHj37nodH5QgQrODoltaRStw9tooIDLA%3D%3D&ppt=None&ppn=None&ssid=nwm2oeaz1c0000001692553295398,Men Slim Mid Rise White Jeans,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/jean/m/p/q/36-jk-mjcp-03-zaysh-original-imag23ehzc7zbxwq-bb.jpeg?q=70,ZAYSH,"{'Color': 'White', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹649,jeans
208,https://www.flipkart.com/louis-philippe-slim-fit-men-grey-trousers/p/itmcb06313b5fec5?pid=TROGRGZCG6JUFNZ5&lid=LSTTROGRGZCG6JUFNZ5F6RREI&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_9&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=f7e98fb1-10a2-4972-b0f9-47c50b186813.TROGRGZCG6JUFNZ5.SEARCH&ppt=None&ppn=None&ssid=nwm2oeaz1c0000001692553295398,Men Slim Fit Grey Polycotton Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/v/q/2/-original-imags2yjzahzzbpm.jpeg?q=70,LOUIS PHILIPPE,"{'Color': 'Grey', 'Fabric': 'Polycotton', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,321",trousers
209,https://www.flipkart.com/killer-slim-men-dark-blue-jeans/p/itm52aee5e808ffa?pid=JEAGQKGPYEUHHYFC&lid=LSTJEAGQKGPYEUHHYFCXRODCL&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_10&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=f7e98fb1-10a2-4972-b0f9-47c50b186813.JEAGQKGPYEUHHYFC.SEARCH&ppt=None&ppn=None&ssid=nwm2oeaz1c0000001692553295398,Men Slim Mid Rise Dark Blue Jeans,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/jean/z/t/o/-original-imagr6ugcgjmqt6q.jpeg?q=70,KILLER,"{'Color': 'Dark Blue', 'Fabric': 'Cotton Lycra Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,723",jeans
210,https://www.flipkart.com/ad-av-regular-fit-men-maroon-trousers/p/itmd36a815dc0a7c?pid=TROGYVJFEBJ7DHYV&lid=LSTTROGYVJFEBJ7DHYV8CBJID&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_11&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_fuzg1W0t7G179KbLEylle0932zqOSdgOSkKtp8VJWZVRrijQec4VMCfNmpS462XVyr9UdPwM32mQZxBqcidHsw%3D%3D&ppt=None&ppn=None&ssid=nwm2oeaz1c0000001692553295398,Men Regular Fit Maroon Cotton Blend Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/6/e/3/32-t684-trouser-baleno-maroon-aa-ad-av-original-imagyvjfzzmj6uav-bb.jpeg?q=70,AD & AV,"{'Color': 'Maroon', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹449,trousers
211,https://www.flipkart.com/basis-solid-men-multicolor-casual-shorts/p/itm996a3517135ee?pid=SRTGGCP5MMH8SXRZ&lid=LSTSRTGGCP5MMH8SXRZKOBBW4&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_12&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_fuzg1W0t7G179KbLEylle0932zqOSdgOSkKtp8VJWZVbZqS1CBO1EKMl10Ytizv4DfUKhZc6mgArArUoHJxQFQ%3D%3D&ppt=None&ppn=None&ssid=nwm2oeaz1c0000001692553295398,Pack of 2 Solid Men Multicolor Casual Shorts,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/short/u/4/w/xs-m-shorts-slant-nb-slant-m5-basis-original-imaggcp4ngypaszb.jpeg?q=70,Basis,"{'Color': 'Multicolor', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '2'}",₹409,shorts
212,https://www.flipkart.com/peter-england-skinny-men-black-jeans/p/itmd1b8bdce85558?pid=JEAGPHZKVBF2GF7J&lid=LSTJEAGPHZKVBF2GF7JWDXUDN&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_13&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=f7e98fb1-10a2-4972-b0f9-47c50b186813.JEAGPHZKVBF2GF7J.SEARCH&ppt=None&ppn=None&ssid=nwm2oeaz1c0000001692553295398,Men Skinny Mid Rise Black Jeans,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/jean/l/c/m/30-pjdnpskbz37673-peter-england-original-imagpxb669whzhtg.jpeg?q=70,PETER ENGLAND,"{'Color': 'Black', 'Fabric': 'Polycotton', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,374",jeans
